"x","y","Elev_m"
141,143,488
142,143,492
143,143,494
144,143,508
145,143,521
146,143,520
147,143,516
148,143,524
149,143,535
150,143,542
151,143,552
152,143,560
153,143,567
154,143,592
155,143,592
156,143,568
157,143,585
158,143,582
159,143,560
160,143,550
161,143,538
162,143,540
163,143,526
164,143,517
165,143,510
166,143,509
167,143,510
168,143,516
169,143,525
170,143,529
171,143,538
172,143,541
173,143,558
174,143,551
175,143,556
176,143,553
177,143,539
178,143,623
179,143,598
180,143,607
181,143,653
182,143,683
183,143,754
184,143,773
185,143,689
186,143,729
187,143,745
188,143,774
189,143,804
190,143,806
191,143,755
192,143,749
193,143,778
194,143,831
195,143,842
196,143,846
197,143,837
198,143,897
199,143,908
200,143,919
201,143,904
202,143,908
203,143,957
204,143,983
205,143,962
206,143,957
207,143,941
208,143,919
209,143,937
210,143,872
211,143,834
212,143,793
213,143,890
214,143,851
215,143,813
216,143,755
217,143,837
218,143,909
219,143,848
220,143,823
221,143,922
222,143,930
223,143,914
224,143,865
225,143,830
226,143,759
227,143,747
228,143,741
229,143,668
230,143,591
231,143,620
232,143,600
233,143,569
234,143,576
235,143,624
236,143,680
237,143,764
238,143,810
239,143,817
240,143,803
241,143,760
242,143,731
243,143,693
244,143,659
245,143,626
246,143,586
247,143,551
248,143,521
249,143,503
250,143,505
251,143,476
252,143,456
253,143,477
254,143,502
255,143,497
256,143,463
257,143,447
258,143,445
259,143,435
260,143,434
261,143,434
262,143,438
263,143,462
264,143,547
265,143,565
266,143,568
267,143,530
268,143,482
269,143,434
270,143,434
271,143,434
272,143,434
273,143,456
274,143,602
275,143,864
276,143,1065
277,143,1168
278,143,1441
279,143,1569
280,143,1655
281,143,1505
282,143,1136
283,143,764
284,143,485
285,143,442
286,143,457
287,143,484
288,143,526
289,143,543
290,143,537
291,143,595
292,143,595
293,143,540
294,143,526
295,143,509
296,143,590
297,143,747
298,143,941
299,143,1097
300,143,1168
301,143,1240
302,143,1399
303,143,1430
304,143,1410
305,143,1290
306,143,1154
307,143,1072
308,143,1254
309,143,1396
310,143,1470
311,143,1409
312,143,1326
313,143,1215
314,143,1121
315,143,1034
316,143,1000
317,143,1021
318,143,935
319,143,1158
320,143,1267
321,143,1410
322,143,1391
323,143,1293
324,143,1097
325,143,994
326,143,1310
327,143,1618
328,143,1765
329,143,1393
330,143,1178
331,143,1234
332,143,1452
333,143,1660
334,143,1842
335,143,2020
336,143,1783
337,143,1663
338,143,1776
339,143,1893
340,143,1955
341,143,1877
342,143,1858
343,143,1692
344,143,1434
345,143,1123
346,143,788
347,143,523
348,143,468
349,143,475
350,143,658
351,143,962
352,143,1231
353,143,1456
354,143,1706
355,143,1977
356,143,2093
357,143,2052
358,143,1877
359,143,1751
360,143,1814
361,143,1996
362,143,2114
363,143,2077
364,143,1652
365,143,1365
366,143,1562
367,143,1949
368,143,2185
369,143,2033
370,143,1871
371,143,1749
372,143,1540
373,143,1404
374,143,1297
375,143,1183
376,143,1128
377,143,1343
378,143,1630
379,143,1825
380,143,1848
381,143,1688
382,143,1556
383,143,1415
384,143,1272
385,143,1092
386,143,964
387,143,858
388,143,759
389,143,604
390,143,468
391,143,464
392,143,465
393,143,495
394,143,606
395,143,489
396,143,464
397,143,461
398,143,465
399,143,521
400,143,557
401,143,639
402,143,494
403,143,511
404,143,747
405,143,1101
406,143,1369
407,143,1706
408,143,1995
409,143,2080
410,143,2253
411,143,2313
412,143,2399
413,143,2256
414,143,2098
415,143,2166
416,143,2273
417,143,2245
418,143,2333
419,143,2241
420,143,2047
421,143,2023
422,143,2064
423,143,2183
424,143,2528
425,143,2678
426,143,2721
427,143,2720
428,143,2538
429,143,2378
430,143,2213
431,143,1970
432,143,1957
433,143,2030
434,143,2167
435,143,2223
436,143,2111
437,143,1908
438,143,1779
439,143,2042
440,143,2119
441,143,1969
442,143,1814
443,143,1599
444,143,1387
445,143,1316
446,143,1470
447,143,1608
448,143,1612
449,143,1316
450,143,1210
451,143,1439
452,143,1414
453,143,1132
454,143,772
455,143,874
456,143,1310
457,143,1760
458,143,2113
459,143,2196
460,143,2095
461,143,1958
462,143,1903
463,143,1823
464,143,1642
465,143,1452
466,143,1425
467,143,1450
468,143,1455
469,143,1532
470,143,1761
471,143,1826
472,143,1904
473,143,2037
474,143,2063
475,143,2063
476,143,2140
477,143,2106
478,143,2117
479,143,2171
480,143,2182
481,143,1996
482,143,1856
483,143,2116
484,143,2231
485,143,1875
486,143,2027
487,143,2412
488,143,2781
489,143,2657
490,143,2515
491,143,2391
492,143,2274
493,143,2425
494,143,2715
495,143,2643
496,143,2785
497,143,2595
498,143,2438
1,144,494
2,144,565
3,144,627
4,144,550
5,144,445
6,144,439
7,144,410
8,144,372
9,144,448
10,144,682
11,144,693
12,144,716
13,144,711
14,144,636
15,144,586
16,144,668
17,144,752
18,144,760
19,144,807
20,144,860
21,144,863
22,144,816
23,144,778
24,144,790
25,144,880
26,144,897
27,144,833
28,144,810
29,144,810
30,144,815
31,144,830
32,144,847
33,144,870
34,144,897
35,144,920
36,144,973
37,144,1014
38,144,1040
39,144,1006
40,144,966
41,144,882
42,144,865
43,144,871
44,144,898
45,144,894
46,144,910
47,144,903
48,144,901
49,144,970
50,144,1016
51,144,1021
52,144,999
53,144,927
54,144,804
55,144,773
56,144,771
57,144,791
58,144,898
59,144,963
60,144,923
61,144,849
62,144,784
63,144,774
64,144,762
65,144,773
66,144,810
67,144,926
68,144,999
69,144,1010
70,144,1018
71,144,1039
72,144,964
73,144,949
74,144,996
75,144,1045
76,144,1061
77,144,1119
78,144,1143
79,144,1213
80,144,1198
81,144,1089
82,144,1086
83,144,1209
84,144,1315
85,144,1305
86,144,1213
87,144,1165
88,144,1115
89,144,939
90,144,841
91,144,790
92,144,757
93,144,736
94,144,724
95,144,727
96,144,739
97,144,772
98,144,814
99,144,893
100,144,1154
101,144,1120
102,144,998
103,144,879
104,144,855
105,144,771
106,144,692
107,144,630
108,144,564
109,144,511
110,144,482
111,144,450
112,144,434
113,144,430
114,144,429
115,144,429
116,144,429
117,144,431
118,144,429
119,144,429
120,144,429
121,144,429
122,144,429
123,144,431
124,144,462
125,144,460
126,144,446
127,144,444
128,144,444
129,144,451
130,144,449
131,144,439
132,144,444
133,144,445
134,144,445
135,144,444
136,144,443
137,144,444
138,144,466
139,144,478
140,144,489
141,144,480
142,144,478
143,144,499
144,144,508
145,144,513
146,144,516
147,144,512
148,144,513
149,144,516
150,144,521
151,144,526
152,144,530
153,144,546
154,144,565
155,144,567
156,144,573
157,144,587
158,144,588
159,144,574
160,144,555
161,144,539
162,144,538
163,144,540
164,144,527
165,144,513
166,144,508
167,144,512
168,144,512
169,144,523
170,144,522
171,144,518
172,144,523
173,144,532
174,144,540
175,144,529
176,144,533
177,144,536
178,144,592
179,144,675
180,144,608
181,144,611
182,144,676
183,144,713
184,144,788
185,144,764
186,144,725
187,144,781
188,144,793
189,144,801
190,144,786
191,144,743
192,144,747
193,144,792
194,144,811
195,144,824
196,144,860
197,144,897
198,144,866
199,144,816
200,144,829
201,144,815
202,144,845
203,144,845
204,144,866
205,144,852
206,144,924
207,144,861
208,144,825
209,144,917
210,144,866
211,144,797
212,144,795
213,144,884
214,144,807
215,144,753
216,144,720
217,144,798
218,144,830
219,144,792
220,144,815
221,144,894
222,144,901
223,144,845
224,144,834
225,144,826
226,144,825
227,144,761
228,144,705
229,144,632
230,144,609
231,144,667
232,144,634
233,144,614
234,144,625
235,144,738
236,144,754
237,144,764
238,144,762
239,144,747
240,144,719
241,144,686
242,144,678
243,144,664
244,144,662
245,144,649
246,144,607
247,144,580
248,144,556
249,144,539
250,144,537
251,144,527
252,144,483
253,144,450
254,144,459
255,144,462
256,144,442
257,144,447
258,144,464
259,144,466
260,144,506
261,144,536
262,144,587
263,144,598
264,144,544
265,144,543
266,144,596
267,144,600
268,144,575
269,144,527
270,144,438
271,144,434
272,144,434
273,144,434
274,144,518
275,144,684
276,144,914
277,144,1069
278,144,1136
279,144,1226
280,144,1262
281,144,1014
282,144,621
283,144,434
284,144,419
285,144,428
286,144,438
287,144,548
288,144,715
289,144,733
290,144,818
291,144,827
292,144,768
293,144,779
294,144,728
295,144,671
296,144,705
297,144,838
298,144,995
299,144,1188
300,144,1196
301,144,1296
302,144,1423
303,144,1373
304,144,1469
305,144,1435
306,144,1262
307,144,1038
308,144,1162
309,144,1305
310,144,1382
311,144,1496
312,144,1455
313,144,1352
314,144,1296
315,144,1220
316,144,1143
317,144,1031
318,144,931
319,144,916
320,144,1023
321,144,1174
322,144,1201
323,144,1154
324,144,942
325,144,1183
326,144,1569
327,144,1806
328,144,1952
329,144,1625
330,144,1146
331,144,1037
332,144,1261
333,144,1525
334,144,1685
335,144,1835
336,144,1891
337,144,1508
338,144,1392
339,144,1551
340,144,1684
341,144,1782
342,144,1863
343,144,1974
344,144,2010
345,144,1875
346,144,1115
347,144,523
348,144,442
349,144,475
350,144,809
351,144,963
352,144,1232
353,144,1468
354,144,1675
355,144,1868
356,144,1786
357,144,1810
358,144,1830
359,144,1866
360,144,1677
361,144,1649
362,144,1818
363,144,1967
364,144,1779
365,144,1292
366,144,1494
367,144,1894
368,144,2169
369,144,2092
370,144,2084
371,144,1912
372,144,1826
373,144,1755
374,144,1685
375,144,1520
376,144,1187
377,144,1058
378,144,1213
379,144,1513
380,144,1599
381,144,1495
382,144,1336
383,144,1153
384,144,986
385,144,873
386,144,806
387,144,667
388,144,500
389,144,445
390,144,449
391,144,490
392,144,711
393,144,1058
394,144,1008
395,144,827
396,144,587
397,144,459
398,144,458
399,144,458
400,144,456
401,144,456
402,144,455
403,144,503
404,144,851
405,144,1350
406,144,1634
407,144,1838
408,144,1692
409,144,1627
410,144,1825
411,144,2140
412,144,2028
413,144,2086
414,144,2353
415,144,2291
416,144,2084
417,144,1868
418,144,1980
419,144,2254
420,144,2134
421,144,2218
422,144,2473
423,144,2723
424,144,2671
425,144,2613
426,144,2560
427,144,2478
428,144,2263
429,144,2132
430,144,2396
431,144,2034
432,144,1833
433,144,2067
434,144,2110
435,144,1965
436,144,1963
437,144,1746
438,144,1740
439,144,2041
440,144,2022
441,144,1959
442,144,1991
443,144,1834
444,144,1605
445,144,1346
446,144,1204
447,144,1246
448,144,1333
449,144,1134
450,144,990
451,144,1005
452,144,880
453,144,703
454,144,737
455,144,976
456,144,1329
457,144,1702
458,144,2127
459,144,2304
460,144,2337
461,144,2048
462,144,1836
463,144,1569
464,144,1318
465,144,1433
466,144,1737
467,144,1776
468,144,1840
469,144,1832
470,144,1788
471,144,1787
472,144,1851
473,144,1933
474,144,2101
475,144,2206
476,144,2386
477,144,2483
478,144,2516
479,144,2482
480,144,2483
481,144,2431
482,144,2069
483,144,1858
484,144,1891
485,144,1840
486,144,2176
487,144,2424
488,144,2708
489,144,2745
490,144,2786
491,144,2668
492,144,2320
493,144,2085
494,144,2316
495,144,2388
496,144,2604
497,144,2620
498,144,2418
1,145,510
2,145,514
3,145,591
4,145,458
5,145,426
6,145,350
7,145,412
8,145,434
9,145,557
10,145,688
11,145,700
12,145,711
13,145,698
14,145,693
15,145,711
16,145,694
17,145,657
18,145,643
19,145,760
20,145,796
21,145,830
22,145,810
23,145,791
24,145,804
25,145,846
26,145,900
27,145,855
28,145,841
29,145,830
30,145,830
31,145,810
32,145,793
33,145,792
34,145,821
35,145,885
36,145,900
37,145,980
38,145,1034
39,145,1046
40,145,995
41,145,930
42,145,882
43,145,875
44,145,888
45,145,926
46,145,915
47,145,918
48,145,911
49,145,950
50,145,1023
51,145,1040
52,145,1080
53,145,1059
54,145,1019
55,145,890
56,145,798
57,145,793
58,145,820
59,145,974
60,145,1014
61,145,949
62,145,922
63,145,877
64,145,836
65,145,792
66,145,807
67,145,934
68,145,1056
69,145,1128
70,145,1128
71,145,1103
72,145,1084
73,145,1062
74,145,981
75,145,1008
76,145,1038
77,145,1073
78,145,1086
79,145,1093
80,145,1147
81,145,1162
82,145,1104
83,145,1129
84,145,1278
85,145,1281
86,145,1265
87,145,1213
88,145,1188
89,145,1183
90,145,1141
91,145,1079
92,145,964
93,145,847
94,145,778
95,145,735
96,145,737
97,145,750
98,145,782
99,145,832
100,145,1128
101,145,1237
102,145,1132
103,145,1002
104,145,912
105,145,907
106,145,841
107,145,776
108,145,723
109,145,677
110,145,670
111,145,690
112,145,667
113,145,610
114,145,462
115,145,432
116,145,429
117,145,429
118,145,429
119,145,432
120,145,429
121,145,429
122,145,429
123,145,429
124,145,429
125,145,492
126,145,499
127,145,491
128,145,468
129,145,452
130,145,447
131,145,449
132,145,442
133,145,443
134,145,443
135,145,442
136,145,441
137,145,442
138,145,444
139,145,453
140,145,484
141,145,498
142,145,502
143,145,532
144,145,557
145,145,533
146,145,526
147,145,529
148,145,521
149,145,522
150,145,502
151,145,504
152,145,520
153,145,545
154,145,557
155,145,553
156,145,557
157,145,571
158,145,570
159,145,584
160,145,579
161,145,552
162,145,534
163,145,540
164,145,535
165,145,514
166,145,510
167,145,502
168,145,507
169,145,510
170,145,512
171,145,513
172,145,514
173,145,517
174,145,522
175,145,534
176,145,549
177,145,614
178,145,579
179,145,642
180,145,691
181,145,659
182,145,661
183,145,700
184,145,725
185,145,811
186,145,800
187,145,793
188,145,792
189,145,796
190,145,779
191,145,732
192,145,730
193,145,770
194,145,799
195,145,770
196,145,798
197,145,807
198,145,807
199,145,789
200,145,776
201,145,762
202,145,805
203,145,801
204,145,803
205,145,822
206,145,880
207,145,866
208,145,812
209,145,820
210,145,850
211,145,799
212,145,760
213,145,816
214,145,784
215,145,736
216,145,703
217,145,789
218,145,817
219,145,730
220,145,790
221,145,812
222,145,796
223,145,808
224,145,852
225,145,781
226,145,763
227,145,700
228,145,630
229,145,617
230,145,649
231,145,667
232,145,635
233,145,664
234,145,610
235,145,642
236,145,670
237,145,692
238,145,699
239,145,670
240,145,669
241,145,686
242,145,714
243,145,719
244,145,680
245,145,620
246,145,589
247,145,572
248,145,551
249,145,543
250,145,541
251,145,542
252,145,522
253,145,486
254,145,453
255,145,438
256,145,434
257,145,431
258,145,469
259,145,439
260,145,442
261,145,487
262,145,512
263,145,585
264,145,595
265,145,572
266,145,541
267,145,549
268,145,615
269,145,606
270,145,574
271,145,496
272,145,446
273,145,434
274,145,472
275,145,557
276,145,699
277,145,897
278,145,1012
279,145,899
280,145,822
281,145,578
282,145,418
283,145,413
284,145,413
285,145,423
286,145,517
287,145,850
288,145,1005
289,145,1017
290,145,1073
291,145,1045
292,145,986
293,145,947
294,145,866
295,145,788
296,145,732
297,145,794
298,145,910
299,145,1041
300,145,1128
301,145,1338
302,145,1404
303,145,1259
304,145,1343
305,145,1480
306,145,1335
307,145,1110
308,145,1017
309,145,1153
310,145,1381
311,145,1451
312,145,1359
313,145,1461
314,145,1388
315,145,1297
316,145,1208
317,145,1070
318,145,964
319,145,906
320,145,913
321,145,1045
322,145,898
323,145,907
324,145,946
325,145,1021
326,145,1148
327,145,1280
328,145,1394
329,145,1302
330,145,1086
331,145,931
332,145,914
333,145,1273
334,145,1550
335,145,1721
336,145,1859
337,145,1834
338,145,1387
339,145,1203
340,145,1495
341,145,1670
342,145,1730
343,145,1833
344,145,1968
345,145,2044
346,145,1531
347,145,729
348,145,426
349,145,435
350,145,713
351,145,972
352,145,1214
353,145,1388
354,145,1617
355,145,1787
356,145,1681
357,145,1533
358,145,1764
359,145,2142
360,145,1930
361,145,1647
362,145,1555
363,145,1561
364,145,1473
365,145,1190
366,145,1371
367,145,1809
368,145,2002
369,145,1951
370,145,1981
371,145,1979
372,145,2002
373,145,1953
374,145,1844
375,145,1691
376,145,1518
377,145,1251
378,145,1002
379,145,1000
380,145,1202
381,145,1157
382,145,1015
383,145,906
384,145,815
385,145,769
386,145,606
387,145,453
388,145,446
389,145,459
390,145,612
391,145,987
392,145,1399
393,145,1601
394,145,1564
395,145,1220
396,145,862
397,145,682
398,145,538
399,145,470
400,145,466
401,145,464
402,145,464
403,145,494
404,145,672
405,145,1203
406,145,1601
407,145,1347
408,145,1424
409,145,1733
410,145,2045
411,145,2070
412,145,1734
413,145,1764
414,145,1956
415,145,2096
416,145,1939
417,145,1671
418,145,1652
419,145,1924
420,145,1997
421,145,1868
422,145,1897
423,145,2355
424,145,2307
425,145,2193
426,145,2458
427,145,2121
428,145,1751
429,145,1565
430,145,1637
431,145,1526
432,145,1635
433,145,2080
434,145,2121
435,145,1884
436,145,1737
437,145,1568
438,145,1711
439,145,1857
440,145,1840
441,145,1713
442,145,1729
443,145,1733
444,145,1559
445,145,1404
446,145,1170
447,145,1039
448,145,981
449,145,793
450,145,716
451,145,662
452,145,654
453,145,675
454,145,909
455,145,1242
456,145,1484
457,145,1782
458,145,2046
459,145,2105
460,145,2030
461,145,2181
462,145,2048
463,145,1672
464,145,1223
465,145,1358
466,145,1819
467,145,2089
468,145,2207
469,145,2172
470,145,2177
471,145,2163
472,145,2160
473,145,2244
474,145,2279
475,145,2241
476,145,2321
477,145,2382
478,145,2344
479,145,2237
480,145,2172
481,145,2151
482,145,2061
483,145,1920
484,145,1731
485,145,1799
486,145,2161
487,145,2442
488,145,2501
489,145,2530
490,145,2644
491,145,2436
492,145,2314
493,145,2001
494,145,2213
495,145,2441
496,145,2628
497,145,2735
498,145,2535
1,146,397
2,146,494
3,146,502
4,146,344
5,146,360
6,146,447
7,146,533
8,146,634
9,146,643
10,146,634
11,146,671
12,146,672
13,146,660
14,146,688
15,146,717
16,146,713
17,146,721
18,146,698
19,146,661
20,146,748
21,146,773
22,146,810
23,146,796
24,146,800
25,146,862
26,146,885
27,146,886
28,146,860
29,146,840
30,146,811
31,146,790
32,146,785
33,146,782
34,146,817
35,146,844
36,146,851
37,146,881
38,146,926
39,146,987
40,146,1011
41,146,951
42,146,933
43,146,908
44,146,908
45,146,916
46,146,937
47,146,936
48,146,924
49,146,918
50,146,970
51,146,1040
52,146,1070
53,146,1068
54,146,1120
55,146,1047
56,146,902
57,146,843
58,146,871
59,146,934
60,146,1049
61,146,1050
62,146,1011
63,146,964
64,146,933
65,146,913
66,146,812
67,146,907
68,146,1014
69,146,1079
70,146,1160
71,146,1193
72,146,1211
73,146,1158
74,146,1095
75,146,1035
76,146,1019
77,146,1033
78,146,1033
79,146,1082
80,146,1105
81,146,1088
82,146,1120
83,146,1141
84,146,1163
85,146,1193
86,146,1247
87,146,1302
88,146,1322
89,146,1319
90,146,1260
91,146,1184
92,146,1127
93,146,1066
94,146,1028
95,146,975
96,146,947
97,146,915
98,146,849
99,146,823
100,146,943
101,146,1206
102,146,1208
103,146,1123
104,146,995
105,146,938
106,146,985
107,146,903
108,146,816
109,146,794
110,146,782
111,146,794
112,146,827
113,146,818
114,146,796
115,146,661
116,146,437
117,146,429
118,146,429
119,146,429
120,146,429
121,146,429
122,146,429
123,146,429
124,146,429
125,146,429
126,146,488
127,146,526
128,146,534
129,146,530
130,146,484
131,146,454
132,146,443
133,146,441
134,146,441
135,146,440
136,146,440
137,146,439
138,146,442
139,146,458
140,146,493
141,146,520
142,146,524
143,146,543
144,146,556
145,146,561
146,146,525
147,146,506
148,146,512
149,146,507
150,146,502
151,146,511
152,146,526
153,146,546
154,146,553
155,146,550
156,146,538
157,146,542
158,146,546
159,146,543
160,146,575
161,146,562
162,146,538
163,146,525
